FECHA_CORTE,DEPARTAMENTO,MUNICIPIO,GENERO,EDAD,ESTADO_FORMACION,CONVOCATORIA,NIVE_EDUCATIVO,ESTADOS,META_BENEFICIARIOS,INVERSION,FECHA_VIGENCIA
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,36,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,NORTE DE SANTANDER,CUCUTA,MASCULINO,35,ASPIRANTE,2,NO REGISTRA,ASPIRANTE,,,2020-12-31
2020-01-20,RISARALDA,PEREIRA,MASCULINO,53,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,RISARALDA,PEREIRA,MASCULINO,53,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,RISARALDA,PEREIRA,MASCULINO,25,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,RISARALDA,PEREIRA,MASCULINO,25,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,RISARALDA,PEREIRA,MASCULINO,25,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,TOLIMA,IBAGUE,FEMENINO,29,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,30,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,QUINDIO,ARMENIA,FEMENINO,36,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,QUINDIO,ARMENIA,FEMENINO,36,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,SANTANDER,BUCARAMANGA,MASCULINO,34,ASPIRANTE,2,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",FEMENINO,23,ASPIRANTE,3,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOYACA,TUNJA,MASCULINO,55,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOYACA,TUNJA,FEMENINO,33,ASPIRANTE,3,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,SANTANDER,BUCARAMANGA,MASCULINO,61,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,NORTE DE SANTANDER,CUCUTA,MASCULINO,30,ASPIRANTE,2,NO REGISTRA,ASPIRANTE,,,2020-12-31
2020-01-20,ANTIOQUIA,MEDELLIN,MASCULINO,39,ASPIRANTE,2,NO REGISTRA,ASPIRANTE,,,2020-12-31
2020-01-20,SANTANDER,BUCARAMANGA,MASCULINO,55,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,59,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,59,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,59,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,59,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,59,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,RISARALDA,PEREIRA,MASCULINO,25,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,ATLANTICO,BARRANQUILLA,FEMENINO,35,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,NORTE DE SANTANDER,CUCUTA,MASCULINO,39,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,NARIÑO,PASTO,MASCULINO,29,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,NARIÑO,PASTO,MASCULINO,29,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,NARIÑO,PASTO,MASCULINO,29,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,19,ASPIRANTE,2,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,19,ASPIRANTE,2,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,19,ASPIRANTE,2,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,19,ASPIRANTE,2,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,19,ASPIRANTE,2,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,BOGOTA,"BOGOTA, D.C.",MASCULINO,19,ASPIRANTE,2,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,CALDAS,MANIZALES,MASCULINO,21,ASPIRANTE,2,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,CALDAS,MANIZALES,MASCULINO,21,ASPIRANTE,2,MEDIA,ASPIRANTE,,,2020-12-31
2020-01-20,VALLE DEL CAUCA,CALI,MASCULINO,35,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,VALLE DEL CAUCA,CALI,MASCULINO,35,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,VALLE DEL CAUCA,CALI,MASCULINO,35,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,VALLE DEL CAUCA,CALI,MASCULINO,35,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,VALLE DEL CAUCA,CALI,MASCULINO,35,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,VALLE DEL CAUCA,CALI,MASCULINO,35,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,VALLE DEL CAUCA,CALI,MASCULINO,35,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,VALLE DEL CAUCA,CALI,MASCULINO,35,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,VALLE DEL CAUCA,CALI,MASCULINO,35,ASPIRANTE,3,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,CUNDINAMARCA,AGUA DE DIOS,FEMENINO,30,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,CUNDINAMARCA,AGUA DE DIOS,FEMENINO,30,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,CUNDINAMARCA,AGUA DE DIOS,FEMENINO,30,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,VALLE DEL CAUCA,CALI,FEMENINO,26,ASPIRANTE,2,SUPERIOR POSGRADO,ASPIRANTE,,,2020-12-31
2020-01-20,CALDAS,MANIZALES,MASCULINO,21,GRADUADO,4,MEDIA,BENEFICIARIO,1713,4029641,2020-12-31
2020-01-20,CAQUETA,FLORENCIA,MASCULINO,32,ASPIRANTE,2,SUPERIOR PREGRADO,ASPIRANTE,,,2020-12-31
